1.500000000000000038e-05
3.000000000000000076e-05
4.500000000000000283e-05
6.000000000000000152e-05
7.500000000000000698e-05
9.000000000000000567e-05
1.050000000000000044e-04
1.200000000000000030e-04
1.350000000000000017e-04
1.500000000000000140e-04
1.650000000000000262e-04
1.800000000000000384e-04
1.950000000000000507e-04
2.100000000000000629e-04
2.250000000000000752e-04
2.400000000000000874e-04
2.550000000000000725e-04
2.700000000000000577e-04
2.850000000000000428e-04
3.000000000000000279e-04
3.150000000000000131e-04
3.299999999999999982e-04
3.449999999999999833e-04
3.599999999999999685e-04
3.749999999999999536e-04
3.899999999999999387e-04
4.049999999999999239e-04
4.199999999999999090e-04
4.349999999999998941e-04
4.499999999999998793e-04
4.649999999999998644e-04
4.799999999999998495e-04
4.949999999999998889e-04
5.099999999999999282e-04
5.249999999999999676e-04
5.400000000000000069e-04
5.550000000000000462e-04
5.700000000000000856e-04
5.850000000000001249e-04
6.000000000000001643e-04
6.150000000000002036e-04
6.300000000000002430e-04
6.450000000000002823e-04
6.600000000000003217e-04
6.750000000000003610e-04
6.900000000000004003e-04
7.050000000000004397e-04
7.200000000000004790e-04
7.350000000000005184e-04
7.500000000000005577e-04
7.650000000000005971e-04
7.800000000000006364e-04
7.950000000000006757e-04
8.100000000000007151e-04
8.250000000000007544e-04
8.400000000000007938e-04
8.550000000000008331e-04
8.700000000000008725e-04
8.850000000000009118e-04
9.000000000000009511e-04
9.150000000000009905e-04
9.300000000000010298e-04
9.450000000000010692e-04
9.600000000000011085e-04
9.750000000000011479e-04
9.900000000000010788e-04
1.005000000000001118e-03
1.020000000000001157e-03
1.035000000000001197e-03
1.050000000000001236e-03
1.065000000000001276e-03
1.080000000000001315e-03
1.095000000000001354e-03
1.110000000000001394e-03
1.125000000000001433e-03
1.140000000000001472e-03
1.155000000000001512e-03
1.170000000000001551e-03
1.185000000000001590e-03
1.200000000000001630e-03
1.215000000000001669e-03
1.230000000000001708e-03
1.245000000000001748e-03
1.260000000000001787e-03
1.275000000000001826e-03
1.290000000000001866e-03
1.305000000000001905e-03
1.320000000000001944e-03
1.335000000000001984e-03
1.350000000000002023e-03
1.365000000000002062e-03
1.380000000000002102e-03
1.395000000000002141e-03
1.410000000000002180e-03
1.425000000000002220e-03
1.440000000000002259e-03
1.455000000000002298e-03
1.470000000000002338e-03
1.485000000000002377e-03
1.500000000000002416e-03
1.515000000000002456e-03
