r_id,x,y,z
0,0.0,5.0,0.0
0,0.5235987755982988,5.0,0.0
0,1.0471975511965976,5.0,0.0
0,1.5707963267948966,5.0,0.0
0,2.0943951023931953,5.0,0.0
0,2.617993877991494,5.0,0.0
0,3.141592653589793,5.0,0.0
0,3.665191429188092,5.0,0.0
0,4.1887902047863905,5.0,0.0
0,4.71238898038469,5.0,0.0
0,0.0,4.972609476841367,0.5226423163382673
0,0.5235987755982988,4.972609476841367,0.5226423163382673
0,1.0471975511965976,4.972609476841367,0.5226423163382673
0,1.5707963267948966,4.972609476841367,0.5226423163382673
0,2.0943951023931953,4.972609476841367,0.5226423163382673
0,2.617993877991494,4.972609476841367,0.5226423163382673
0,3.141592653589793,4.972609476841367,0.5226423163382673
0,3.665191429188092,4.972609476841367,0.5226423163382673
0,4.1887902047863905,4.972609476841367,0.5226423163382673
0,4.71238898038469,4.972609476841367,0.5226423163382673
0,0.0,4.8907380036690284,1.0395584540887965
0,0.5235987755982988,4.8907380036690284,1.0395584540887965
0,1.0471975511965976,4.8907380036690284,1.0395584540887965
0,1.5707963267948966,4.8907380036690284,1.0395584540887965
0,2.0943951023931953,4.8907380036690284,1.0395584540887965
0,2.617993877991494,4.8907380036690284,1.0395584540887965
0,3.141592653589793,4.8907380036690284,1.0395584540887965
0,3.665191429188092,4.8907380036690284,1.0395584540887965
0,4.1887902047863905,4.8907380036690284,1.0395584540887965
0,4.71238898038469,4.8907380036690284,1.0395584540887965
0,0.0,4.755282581475767,1.545084971874737
0,0.5235987755982988,4.755282581475767,1.545084971874737
0,1.0471975511965976,4.755282581475767,1.545084971874737
0,1.5707963267948966,4.755282581475767,1.545084971874737
0,2.0943951023931953,4.755282581475767,1.545084971874737
0,2.617993877991494,4.755282581475767,1.545084971874737
0,3.141592653589793,4.755282581475767,1.545084971874737
0,3.665191429188092,4.755282581475767,1.545084971874737
0,4.1887902047863905,4.755282581475767,1.545084971874737
0,4.71238898038469,4.755282581475767,1.545084971874737
0,0.0,4.567727288213004,2.0336832153790008
0,0.5235987755982988,4.567727288213004,2.0336832153790008
0,1.0471975511965976,4.567727288213004,2.0336832153790008
0,1.5707963267948966,4.567727288213004,2.0336832153790008
0,2.0943951023931953,4.567727288213004,2.0336832153790008
0,2.617993877991494,4.567727288213004,2.0336832153790008
0,3.141592653589793,4.567727288213004,2.0336832153790008
0,3.665191429188092,4.567727288213004,2.0336832153790008
0,4.1887902047863905,4.567727288213004,2.0336832153790008
0,4.71238898038469,4.567727288213004,2.0336832153790008
0,0.0,4.330127018922194,2.4999999999999996
0,0.5235987755982988,4.330127018922194,2.4999999999999996
0,1.0471975511965976,4.330127018922194,2.4999999999999996
0,1.5707963267948966,4.330127018922194,2.4999999999999996
0,2.0943951023931953,4.330127018922194,2.4999999999999996
0,2.617993877991494,4.330127018922194,2.4999999999999996
0,3.141592653589793,4.330127018922194,2.4999999999999996
0,3.665191429188092,4.330127018922194,2.4999999999999996
0,4.1887902047863905,4.330127018922194,2.4999999999999996
0,4.71238898038469,4.330127018922194,2.4999999999999996
0,0.0,4.045084971874737,2.938926261462366
0,0.5235987755982988,4.045084971874737,2.938926261462366
0,1.0471975511965976,4.045084971874737,2.938926261462366
0,1.5707963267948966,4.045084971874737,2.938926261462366
0,2.0943951023931953,4.045084971874737,2.938926261462366
0,2.617993877991494,4.045084971874737,2.938926261462366
0,3.141592653589793,4.045084971874737,2.938926261462366
0,3.665191429188092,4.045084971874737,2.938926261462366
0,4.1887902047863905,4.045084971874737,2.938926261462366
0,4.71238898038469,4.045084971874737,2.938926261462366
0,0.0,3.715724127386971,3.345653031794291
0,0.5235987755982988,3.715724127386971,3.345653031794291
0,1.0471975511965976,3.715724127386971,3.345653031794291
0,1.5707963267948966,3.715724127386971,3.345653031794291
0,2.0943951023931953,3.715724127386971,3.345653031794291
0,2.617993877991494,3.715724127386971,3.345653031794291
0,3.141592653589793,3.715724127386971,3.345653031794291
0,3.665191429188092,3.715724127386971,3.345653031794291
0,4.1887902047863905,3.715724127386971,3.345653031794291
0,4.71238898038469,3.715724127386971,3.345653031794291
0,0.0,3.3456530317942916,3.7157241273869706
0,0.5235987755982988,3.3456530317942916,3.7157241273869706
0,1.0471975511965976,3.3456530317942916,3.7157241273869706
0,1.5707963267948966,3.3456530317942916,3.7157241273869706
0,2.0943951023931953,3.3456530317942916,3.7157241273869706
0,2.617993877991494,3.3456530317942916,3.7157241273869706
0,3.141592653589793,3.3456530317942916,3.7157241273869706
0,3.665191429188092,3.3456530317942916,3.7157241273869706
0,4.1887902047863905,3.3456530317942916,3.7157241273869706
0,4.71238898038469,3.3456530317942916,3.7157241273869706
0,0.0,2.9389262614623664,4.045084971874736
0,0.5235987755982988,2.9389262614623664,4.045084971874736
0,1.0471975511965976,2.9389262614623664,4.045084971874736
0,1.5707963267948966,2.9389262614623664,4.045084971874736
0,2.0943951023931953,2.9389262614623664,4.045084971874736
0,2.617993877991494,2.9389262614623664,4.045084971874736
0,3.141592653589793,2.9389262614623664,4.045084971874736
0,3.665191429188092,2.9389262614623664,4.045084971874736
0,4.1887902047863905,2.9389262614623664,4.045084971874736
0,4.71238898038469,2.9389262614623664,4.045084971874736
0,0.0,2.5000000000000004,4.330127018922193
0,0.5235987755982988,2.5000000000000004,4.330127018922193
0,1.0471975511965976,2.5000000000000004,4.330127018922193
0,1.5707963267948966,2.5000000000000004,4.330127018922193
0,2.0943951023931953,2.5000000000000004,4.330127018922193
0,2.617993877991494,2.5000000000000004,4.330127018922193
0,3.141592653589793,2.5000000000000004,4.330127018922193
0,3.665191429188092,2.5000000000000004,4.330127018922193
0,4.1887902047863905,2.5000000000000004,4.330127018922193
0,4.71238898038469,2.5000000000000004,4.330127018922193
0,0.0,2.0336832153790017,4.567727288213004
0,0.5235987755982988,2.0336832153790017,4.567727288213004
0,1.0471975511965976,2.0336832153790017,4.567727288213004
0,1.5707963267948966,2.0336832153790017,4.567727288213004
0,2.0943951023931953,2.0336832153790017,4.567727288213004
0,2.617993877991494,2.0336832153790017,4.567727288213004
0,3.141592653589793,2.0336832153790017,4.567727288213004
0,3.665191429188092,2.0336832153790017,4.567727288213004
0,4.1887902047863905,2.0336832153790017,4.567727288213004
0,4.71238898038469,2.0336832153790017,4.567727288213004
0,0.0,1.5450849718747373,4.755282581475767
0,0.5235987755982988,1.5450849718747373,4.755282581475767
0,1.0471975511965976,1.5450849718747373,4.755282581475767
0,1.5707963267948966,1.5450849718747373,4.755282581475767
0,2.0943951023931953,1.5450849718747373,4.755282581475767
0,2.617993877991494,1.5450849718747373,4.755282581475767
0,3.141592653589793,1.5450849718747373,4.755282581475767
0,3.665191429188092,1.5450849718747373,4.755282581475767
0,4.1887902047863905,1.5450849718747373,4.755282581475767
0,4.71238898038469,1.5450849718747373,4.755282581475767
0,0.0,1.039558454088796,4.8907380036690284
0,0.5235987755982988,1.039558454088796,4.8907380036690284
0,1.0471975511965976,1.039558454088796,4.8907380036690284
0,1.5707963267948966,1.039558454088796,4.8907380036690284
0,2.0943951023931953,1.039558454088796,4.8907380036690284
0,2.617993877991494,1.039558454088796,4.8907380036690284
0,3.141592653589793,1.039558454088796,4.8907380036690284
0,3.665191429188092,1.039558454088796,4.8907380036690284
0,4.1887902047863905,1.039558454088796,4.8907380036690284
0,4.71238898038469,1.039558454088796,4.8907380036690284
0,0.0,0.5226423163382672,4.972609476841367
0,0.5235987755982988,0.5226423163382672,4.972609476841367
0,1.0471975511965976,0.5226423163382672,4.972609476841367
0,1.5707963267948966,0.5226423163382672,4.972609476841367
0,2.0943951023931953,0.5226423163382672,4.972609476841367
0,2.617993877991494,0.5226423163382672,4.972609476841367
0,3.141592653589793,0.5226423163382672,4.972609476841367
0,3.665191429188092,0.5226423163382672,4.972609476841367
0,4.1887902047863905,0.5226423163382672,4.972609476841367
0,4.71238898038469,0.5226423163382672,4.972609476841367
0,0.0,1.4163847244119948e-15,5.0
0,0.5235987755982988,1.4163847244119948e-15,5.0
0,1.0471975511965976,1.4163847244119948e-15,5.0
0,1.5707963267948966,1.4163847244119948e-15,5.0
0,2.0943951023931953,1.4163847244119948e-15,5.0
0,2.617993877991494,1.4163847244119948e-15,5.0
0,3.141592653589793,1.4163847244119948e-15,5.0
0,3.665191429188092,1.4163847244119948e-15,5.0
0,4.1887902047863905,1.4163847244119948e-15,5.0
0,4.71238898038469,1.4163847244119948e-15,5.0
0,0.0,-0.5226423163382666,4.972609476841367
0,0.5235987755982988,-0.5226423163382666,4.972609476841367
0,1.0471975511965976,-0.5226423163382666,4.972609476841367
0,1.5707963267948966,-0.5226423163382666,4.972609476841367
0,2.0943951023931953,-0.5226423163382666,4.972609476841367
0,2.617993877991494,-0.5226423163382666,4.972609476841367
0,3.141592653589793,-0.5226423163382666,4.972609476841367
0,3.665191429188092,-0.5226423163382666,4.972609476841367
0,4.1887902047863905,-0.5226423163382666,4.972609476841367
0,4.71238898038469,-0.5226423163382666,4.972609476841367
0,0.0,-1.0395584540887968,4.8907380036690284
0,0.5235987755982988,-1.0395584540887968,4.8907380036690284
