r_id,x,y,z
0,0.0,5.204714948785003,0.896172885669355
0,0.523366958712212,5.201391800552127,0.8966068120269985
0,1.0468604002611472,5.202186519528698,0.8965182947088722
0,1.5702787030745198,5.2027847990598195,0.8964669067535794
0,2.0936625649690757,5.202897439875314,0.8964688322831258
0,2.6170416578149003,5.202932652623688,0.8964669060844955
0,3.1404241345598107,5.202896623110121,0.896456989236684
0,3.663844460093604,5.202378554291182,0.8964904094184334
0,4.187356823113947,5.201604356108108,0.8965552303029479
0,4.710769977774056,5.204784845364934,0.896123784623184
0,0.0,5.232707375602726,1.4195888004310713
0,0.5233868592943723,5.228258321496024,1.4193938468434353
0,1.0468619614893528,5.229379128421515,1.419472325436051
0,1.5702762093899365,5.229948738920365,1.419531534030339
0,2.093668863560744,5.23004694235129,1.4195503259970081
0,2.6170592959227443,5.230081118873924,1.4195482935432646
0,3.1404522232804997,5.2300476799276385,1.4195218690502394
0,3.6638646147206484,5.22952972533195,1.4194448153847516
0,4.187329295714974,5.228437626023039,1.4193368380176492
0,4.7106939255488705,5.232897655374048,1.419524282664679
0,0.0,5.159678696755678,1.938649944247564
0,0.5234039490127578,5.155624418696541,1.937783947458488
0,1.0468655463438683,5.1564911431056615,1.9380644820015056
0,1.5702775951389512,5.157037357746882,1.9382137549254501
0,2.093680033933076,5.1571462681950555,1.938243962890227
0,2.617083237031695,5.15716399551564,1.9382399918952111
0,3.140486960518217,5.157086998174154,1.938199919431959
0,3.6638965152550376,5.156565371538939,1.9380360337476732
0,4.1873404173262685,5.15572305113257,1.937735223147565
0,4.710702922912175,5.159831721387129,1.9385629870142014
0,0.0,4.983129371747819,2.432087283799572
0,0.5233872303038283,4.981089210799152,2.4313819286155964
0,1.0468548419946282,4.981719186187913,2.4317451312745293
0,1.570282832065893,4.982205741738467,2.431960876941532
0,2.093693771746267,4.982333019937422,2.4320092032611083
0,2.6171044998844426,4.982332919549815,2.4319989819459247
0,3.1405198730142145,4.982201504683909,2.4319292142582283
0,3.663957204997087,4.98169579926614,2.4316870184704897
0,4.187442541012477,4.981007304668117,2.431276258002712
0,4.710865047751197,4.9829210715497085,2.4318621460014724
0,0.0,4.739795460546526,2.89607716400009
0,0.5233926548403393,4.739471974628401,2.8959882836305813
0,1.046848096676483,4.739849338547128,2.8962685370299375
0,1.570286666812046,4.740224781884866,2.8964993649553357
0,2.093704590591618,4.740338291947374,2.8965606545279066
0,2.617118800178607,4.7403277841270155,2.8965440414388732
0,3.1405427510833928,4.740189539240123,2.896447934315165
0,3.6639972841679604,4.739767905426254,2.896170976040261
0,4.187486730435215,4.739278198353906,2.8958063787549553
0,4.710928882331135,4.739368845640378,2.895743398966754
0,0.0,4.448406628721008,3.331401552790595
0,0.5234132193347117,4.448173907364597,3.331240612142189
0,1.0468611987015894,4.448429579416088,3.331450646880773
0,1.5702938280497067,4.448670797521228,3.331647176626574
0,2.093711235031164,4.448746777691382,3.3317060338061464
0,2.617124967489821,4.448728294890511,3.331683234093211
0,3.1405451702651668,4.4486133711115565,3.331577345686701
0,3.66398476836934,4.448320679757561,3.3313255635674093
0,4.187445710625011,4.447975519028544,3.331040577952933
0,4.710880581143689,4.448046539088257,3.3311193207277943
0,0.0,4.113876868464498,3.7345051991694307
0,0.5234438219364385,4.112740603068465,3.733455021371303
0,1.0468789440882846,4.112920897658163,3.7336542970226345
0,1.570299480321618,4.1131065073007615,3.7338534607150415
0,2.0937130531268333,4.113146312968789,3.733900720613074
0,2.617124269431391,4.113123090833072,3.733875143740295
0,3.1405350491140287,4.11303780464099,3.733777941095272
0,3.6639476630302332,4.112809769446624,3.733534184637608
0,4.187364895122032,4.112588728752899,3.7333032289060344
0,4.710776727108409,4.1136688946766125,3.734343708390218
