r_id,x,y,z
0,0.0,0.0,0.0
0,1.0,0.0,0.0
0,2.0,0.0,0.0
0,3.0,0.0,0.0
0,4.0,0.0,0.0
0,5.0,0.0,0.0
0,6.0,0.0,0.0
0,7.0,0.0,0.0
0,8.0,0.0,0.0
0,9.0,0.0,0.0
0,0.0,1.0,0.0
0,1.0,1.0,0.0
0,2.0,1.0,0.0
0,3.0,1.0,0.0
0,4.0,1.0,0.0
0,5.0,1.0,0.0
0,6.0,1.0,0.0
0,7.0,1.0,0.0
0,8.0,1.0,0.0
0,9.0,1.0,0.0
0,0.0,2.0,0.0
0,1.0,2.0,0.0
0,2.0,2.0,0.0
0,3.0,2.0,0.0
0,4.0,2.0,0.0
0,5.0,2.0,0.0
0,6.0,2.0,0.0
0,7.0,2.0,0.0
0,8.0,2.0,0.0
0,9.0,2.0,0.0
0,0.0,3.0,0.0
0,1.0,3.0,0.0
0,2.0,3.0,0.0
0,3.0,3.0,0.0
0,4.0,3.0,0.0
0,5.0,3.0,0.0
0,6.0,3.0,0.0
0,7.0,3.0,0.0
0,8.0,3.0,0.0
0,9.0,3.0,0.0
0,0.0,4.0,0.0
0,1.0,4.0,0.0
0,2.0,4.0,0.0
0,3.0,4.0,0.0
0,4.0,4.0,0.0
0,5.0,4.0,0.0
0,6.0,4.0,0.0
0,7.0,4.0,0.0
0,8.0,4.0,0.0
0,9.0,4.0,0.0
1,0.0,0.0,0.0
1,1.0,0.0,0.0
1,1.999999810977228,2.61555776307756e-08,0.0007029438773874704
1,2.999998851454129,3.5958157970070495e-08,0.0021346316727313772
1,3.9999969105750046,2.2296226121182667e-08,0.004134398511738002
1,4.999994075244893,5.989884575602173e-09,0.006533750832380455
1,5.999990561317278,-2.994452534156687e-09,0.009194681876634709
1,6.999986613447178,-5.069258710919362e-09,0.012009325499912519
1,7.999982447023634,-4.089659188973808e-09,0.014897743788576818
1,8.999978204760795,-3.6272893232762387e-09,0.017810909326586907
1,0.0,1.0,0.0
1,1.0,1.0,0.0
1,1.9999995968159863,0.9999999984898407,0.0008775419617579848
1,2.999998466687161,0.9999999980482867,0.0023629157954219303
1,3.999996486855869,0.9999999934634194,0.004340672512550781
1,4.999993704243024,0.9999999903624595,0.006692101350837629
1,5.9999902833623375,0.999999990805696,0.009303276941122844
1,6.999986429989397,0.9999999934282982,0.012076994807295419
1,7.999982336346151,0.9999999961175605,0.014937247211505654
1,8.999978157624088,0.9999999972442815,0.017827723600640766
1,0.0,2.0,0.0
1,1.0,2.0,0.0
1,1.9999995553951582,2.0,0.000908386968873943
1,2.999998373449788,2.0,0.0024188504943369843
1,3.99999636517588,2.0,0.00440207707196535
1,4.999993587235793,1.9999999999999998,0.006744051817764127
1,5.999990189587997,2.0,0.009341227281178088
1,6.999986363821549,1.9999999999999998,0.012102094344104577
1,7.999982294756078,2.0000000000000004,0.01495242473231253
1,8.999978134180795,2.0,0.017836175228571702
1,0.0,3.0,0.0
1,1.0,3.0,0.0
1,1.9999995968159867,3.0000000015101596,0.000877541961757986
1,2.9999984666871624,3.0000000019517135,0.002362915795421931
1,3.9999964868558697,3.000000006536581,0.004340672512550778
1,4.999993704243022,3.000000009637541,0.006692101350837624
1,5.999990283362337,3.0000000091943044,0.009303276941122844
1,6.999986429989396,3.0000000065717023,0.01207699480729542
