r_id,x,y,z
0,0.0,0.0,0.0
0,1.0,0.0,0.0
0,2.0,0.0,0.0
0,3.0,0.0,0.0
0,4.0,0.0,0.0
0,5.0,0.0,0.0
0,6.0,0.0,0.0
0,7.0,0.0,0.0
0,8.0,0.0,0.0
0,9.0,0.0,0.0
0,0.0,1.0,0.0
0,1.0,1.0,0.0
0,2.0,1.0,0.0
0,3.0,1.0,0.0
0,4.0,1.0,0.0
0,5.0,1.0,0.0
0,6.0,1.0,0.0
0,7.0,1.0,0.0
0,8.0,1.0,0.0
0,9.0,1.0,0.0
0,0.0,2.0,0.0
0,1.0,2.0,0.0
0,2.0,2.0,0.0
0,3.0,2.0,0.0
0,4.0,2.0,0.0
0,5.0,2.0,0.0
0,6.0,2.0,0.0
0,7.0,2.0,0.0
0,8.0,2.0,0.0
0,9.0,2.0,0.0
0,0.0,3.0,0.0
0,1.0,3.0,0.0
0,2.0,3.0,0.0
0,3.0,3.0,0.0
0,4.0,3.0,0.0
0,5.0,3.0,0.0
0,6.0,3.0,0.0
0,7.0,3.0,0.0
0,8.0,3.0,0.0
0,9.0,3.0,0.0
0,0.0,4.0,0.0
0,1.0,4.0,0.0
0,2.0,4.0,0.0
0,3.0,4.0,0.0
0,4.0,4.0,0.0
0,5.0,4.0,0.0
0,6.0,4.0,0.0
0,7.0,4.0,0.0
0,8.0,4.0,0.0
0,9.0,4.0,0.0
1,0.0,0.0,0.0
1,1.0,0.0,0.0
1,1.9999961160715616,5.236992238891376e-07,0.0031695238077353413
1,2.99997629928598,7.242176826285702e-07,0.009669560058886723
1,3.9999362898389395,4.4056506617312583e-07,0.018745206281815616
1,4.99987801961071,1.0688587797432901e-07,0.029619765003306323
1,5.9998060194001175,-7.27921236691532e-08,0.04166283468678527
1,6.999725320498118,-1.1037912854104509e-07,0.05438703877911145
1,7.999640283328084,-8.658466758069814e-08,0.06743530637717099
1,8.999553756437091,-7.394446904051488e-08,0.08059130398566672
1,0.0,1.0,0.0
1,1.0,1.0,0.0
1,1.9999917717064646,0.9999999739566947,0.003948134640957076
1,2.9999684486470493,0.99999996154594,0.010695497689760263
1,3.9999276648028705,0.9999998637422325,0.019671383944841574
1,4.9998705020141125,0.9999997990203046,0.03032838834534727
1,5.9998004150461615,0.9999998089220231,0.042146808286495946
1,6.999721637067539,0.9999998638918259,0.05468746960539392
1,7.999638065465548,0.9999999199706041,0.06761034109065575
1,8.999552811688062,0.9999999442341064,0.0806657396110016
1,0.0,2.0,0.0
1,1.0,2.0,0.0
1,1.9999909474531197,2.0,0.00408143779220257
1,2.999966560199859,2.0,0.010944879856952583
1,3.999925193711014,2.0,0.019946492363655192
1,4.999868130158434,2.0000000000000004,0.030560974336872944
1,5.999798520607944,2.0000000000000004,0.04231625860291522
1,6.999720305067425,2.000000000000001,0.05479918298035171
1,7.999637231023643,2.0000000000000013,0.06767766612829089
1,8.99955234125776,2.0000000000000013,0.0807032077403913
1,0.0,3.0,0.0
1,1.0,3.0,0.0
1,1.9999917717064644,3.0000000260433053,0.003948134640957061
1,2.999968448647049,3.000000038454061,0.01069549768976026
1,3.9999276648028705,3.0000001362577677,0.01967138394484159
1,4.999870502014113,3.000000200979697,0.03032838834534728
1,5.999800415046163,3.000000191077979,0.04214680828649594
1,6.999721637067538,3.0000001361081745,0.05468746960539393
